dataset,sample_id,sample_panel,x,y,marker,expression
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7465,1774,LAMP3,0.431659724565989
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7465,1774,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7332,1772,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7332,1772,CD74,3.24422608439961
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7332,1772,LAMP3,0.349006641616547
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7332,1772,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7199,1770,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7199,1770,CD74,2.69114230985738
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7199,1770,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7199,1770,CCR7,0.31596441764086
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7067,1768,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7067,1768,CD74,2.41799335992007
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7067,1768,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7067,1768,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6934,1766,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6934,1766,CD74,1.97995827587484
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6934,1766,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6934,1766,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6801,1764,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6801,1764,CD74,1.26239947056403
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6801,1764,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6801,1764,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6668,1762,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6668,1762,CD74,1.82882401570059
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6668,1762,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6668,1762,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6535,1760,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6535,1760,CD74,1.69724934384336
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6535,1760,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6535,1760,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6402,1758,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6402,1758,CD74,1.27550579956639
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6402,1758,LAMP3,0.158740813232223
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6402,1758,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6269,1756,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6269,1756,CD74,1.36978672812751
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6269,1756,LAMP3,0.151027306473538
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6269,1756,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6136,1754,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6136,1754,CD74,1.1940549091096
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6136,1754,LAMP3,0.189901625276249
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6136,1754,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6003,1752,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6003,1752,CD74,1.63392187324358
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6003,1752,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6003,1752,CCR7,0.124895482027146
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5870,1750,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5870,1750,CD74,1.84490181371388
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5870,1750,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5870,1750,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5737,1748,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5737,1748,CD74,1.75521459864998
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5737,1748,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5737,1748,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5604,1746,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5604,1746,CD74,1.64038214050221
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5604,1746,LAMP3,0.159747129297777
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5604,1746,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5471,1744,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5471,1744,CD74,1.18092182221644
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5471,1744,LAMP3,0.160113670672677
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5471,1744,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5338,1742,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5338,1742,CD74,1.2971674262186
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5338,1742,LAMP3,0.173888348257779
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5338,1742,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5205,1740,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5205,1740,CD74,0.864862027662363
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5205,1740,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5205,1740,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5072,1737,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5072,1737,CD74,1.89368688970315
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5072,1737,LAMP3,0.248570279065654
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,5072,1737,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4939,1735,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4939,1735,CD74,1.88775947739792
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4939,1735,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4939,1735,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4806,1733,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4806,1733,CD74,2.33437976598909
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4806,1733,LAMP3,0.204891259930133
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4806,1733,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4673,1731,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4673,1731,CD74,2.2585449175666
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4673,1731,LAMP3,0.342209323602588
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4673,1731,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4540,1729,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4540,1729,CD74,2.04680061763826
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4540,1729,LAMP3,0.393155769258565
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4540,1729,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4407,1727,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4407,1727,CD74,1.13417655738625
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4407,1727,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4407,1727,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4274,1725,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4274,1725,CD74,2.03055441458442
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4274,1725,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4274,1725,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4141,1723,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4141,1723,CD74,2.63102670634598
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4141,1723,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4141,1723,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4008,1721,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4008,1721,CD74,2.5744069861875
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4008,1721,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,4008,1721,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3875,1719,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3875,1719,CD74,2.85375010438341
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3875,1719,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3875,1719,CCR7,0.473532915754282
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3742,1717,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3742,1717,CD74,3.22280952718854
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3742,1717,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3742,1717,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3609,1715,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3609,1715,CD74,3.0602771488804
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3609,1715,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3609,1715,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3476,1713,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3476,1713,CD74,2.8312077653701
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3476,1713,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3476,1713,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3343,1711,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3343,1711,CD74,3.51689642693579
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3343,1711,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3343,1711,CCR7,1.07238383111739
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3210,1709,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3210,1709,CD74,2.82538388543668
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3210,1709,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3210,1709,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3077,1707,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3077,1707,CD74,3.19593153661202
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3077,1707,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,3077,1707,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2944,1705,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2944,1705,CD74,3.60664647619156
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2944,1705,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2944,1705,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2811,1703,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2811,1703,CD74,2.69059595922736
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2811,1703,LAMP3,0.926921052175911
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2811,1703,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2678,1701,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2678,1701,CD74,2.07734437208911
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2678,1701,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2678,1701,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2545,1699,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2545,1699,CD74,3.61169661095962
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2545,1699,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2545,1699,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2413,1697,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2413,1697,CD74,3.37000320093365
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2413,1697,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2413,1697,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2280,1695,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2280,1695,CD74,3.06312404524704
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2280,1695,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2280,1695,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2147,1693,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2147,1693,CD74,2.4455946082635
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2147,1693,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2147,1693,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2014,1691,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2014,1691,CD74,3.04452243772342
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2014,1691,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,2014,1691,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,1881,1689,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,1881,1689,CD74,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,1881,1689,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,1881,1689,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,10326,1701,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,10326,1701,CD74,2.05800203647557
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,10326,1701,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,10326,1701,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,10193,1699,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,10193,1699,CD74,2.04529209061853
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,10193,1699,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,10193,1699,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,10060,1697,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,10060,1697,CD74,1.73678556474242
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,10060,1697,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,10060,1697,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9927,1695,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9927,1695,CD74,1.36215855293678
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9927,1695,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9927,1695,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9794,1693,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9794,1693,CD74,2.10963243914268
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9794,1693,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9794,1693,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9661,1691,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9661,1691,CD74,1.79431304660419
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9661,1691,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9661,1691,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9528,1689,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9528,1689,CD74,1.82016221988888
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9528,1689,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9528,1689,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9395,1687,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9395,1687,CD74,2.22144874159614
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9395,1687,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9395,1687,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9262,1685,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9262,1685,CD74,2.24650552302867
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9262,1685,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9262,1685,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9129,1683,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9129,1683,CD74,2.37926519825522
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9129,1683,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,9129,1683,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8996,1681,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8996,1681,CD74,2.17375076030077
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8996,1681,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8996,1681,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8863,1679,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8863,1679,CD74,2.86715694839182
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8863,1679,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8863,1679,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8730,1677,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8730,1677,CD74,3.2187885562663
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8730,1677,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8730,1677,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8597,1675,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8597,1675,CD74,3.0437207862786
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8597,1675,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8597,1675,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8464,1673,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8464,1673,CD74,3.2860538126047
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8464,1673,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8464,1673,CCR7,0.444367284119044
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8331,1671,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8331,1671,CD74,3.83701407441288
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8331,1671,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8331,1671,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8199,1669,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8199,1669,CD74,3.4119007618185
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8199,1669,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8199,1669,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8066,1667,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8066,1667,CD74,3.08294101090367
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8066,1667,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,8066,1667,CCR7,0.624656153827632
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7933,1665,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7933,1665,CD74,3.17694556958803
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7933,1665,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7933,1665,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7800,1663,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7800,1663,CD74,3.17304224664885
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7800,1663,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7800,1663,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7667,1661,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7667,1661,CD74,3.60251475622677
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7667,1661,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7667,1661,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7534,1659,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7534,1659,CD74,3.26737361612159
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7534,1659,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7534,1659,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7401,1657,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7401,1657,CD74,3.28789757680453
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7401,1657,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7401,1657,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7268,1655,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7268,1655,CD74,3.11814510175354
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7268,1655,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7268,1655,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7135,1653,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7135,1653,CD74,3.52632946630418
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7135,1653,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7135,1653,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7002,1651,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7002,1651,CD74,2.7753089030899
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7002,1651,LAMP3,0.366348809661878
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,7002,1651,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6869,1649,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6869,1649,CD74,2.73649455097608
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6869,1649,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6869,1649,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6736,1647,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6736,1647,CD74,1.89630443502418
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6736,1647,LAMP3,0.249249092433531
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6736,1647,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6603,1645,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6603,1645,CD74,1.96742001290582
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6603,1645,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6603,1645,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6470,1643,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6470,1643,CD74,2.08146015849179
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6470,1643,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6470,1643,CCR7,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6337,1641,HLA-DRA,
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6337,1641,CD74,1.24610663151579
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6337,1641,LAMP3,0
GSE274657,GSM8454235_Patient_8,GSE274657 | Patient_8,6337,1641,CCR7,0
